employee_id,job_role,department,tenure_years,monthly_income,overtime_hours,travel_frequency,job_satisfaction,manager_rating,training_hours,work_life_balance_score,remote_friendly_role,attrition,age,gender,ethnicity,marital_status,disability_status,commute_distance_km
11733,Developer,Consulting,6.49,5066.79,77.4,Frequent,1,4,54,4,0,0,44,Other,White,Widowed,,10.0
11734,Analyst,HR,0.75,6076.62,22.6,Occasional,2,5,38,1,1,1,20,Female,Mixed,Single,,12.2
11735,Consultant,Finance,1.87,4647.94,9.9,,2,5,22,3,1,0,50,Male,Other,Married,Physical,14.7
11736,Operations,Operations,1.91,3484.01,30.2,Occasional,3,3,40,3,0,1,29,Female,Black,Divorced,,12.9
11737,Developer,Operations,6.2,5588.01,7.8,,4,4,1,4,0,0,36,Female,Other,Married,Physical,16.1
11738,Developer,Consulting,4.32,3960.32,37.9,,5,2,50,5,0,0,34,Other,Other,Divorced,,15.4
11739,Analyst,HR,2.16,4265.01,9.4,,1,4,54,4,1,1,35,Male,White,Widowed,Physical,5.2
11740,HR,Technology,3.33,3948.61,6.6,,5,2,31,4,1,0,20,Female,Other,Widowed,,26.1
11741,Manager,HR,5.64,1500.0,17.6,Frequent,1,4,37,1,0,1,30,Male,Other,Divorced,,3.8
11742,Manager,Operations,0.03,5925.68,22.1,Frequent,4,4,32,2,1,0,49,Other,Asian,Divorced,,28.4
11743,Developer,Finance,1.55,4589.2,6.9,,3,5,57,5,0,0,22,Female,White,Divorced,Physical,16.4
11744,Finance,Technology,7.13,4395.79,10.6,Frequent,5,4,6,5,0,0,42,Female,Other,Married,,6.5
11745,Finance,Consulting,4.04,3925.87,23.9,Frequent,1,3,47,5,0,0,39,Female,Other,Widowed,,29.2
11746,Analyst,Technology,2.35,4196.11,19.6,Frequent,2,2,33,1,0,0,25,Female,Asian,Married,,18.3
11747,Manager,Consulting,2.26,3283.27,22.9,Frequent,4,1,3,4,0,1,33,Male,White,Single,,12.5
11748,Developer,Technology,1.28,4739.9,38.4,Occasional,3,4,22,1,0,1,49,Other,Black,Divorced,,8.2
11749,HR,Consulting,2.21,2431.48,21.1,Occasional,2,1,19,3,1,1,22,Other,White,Single,,16.7
11750,Manager,Consulting,3.2,4223.28,45.5,Frequent,3,5,21,2,0,0,53,Female,Mixed,Divorced,,7.9
11751,Developer,Technology,1.63,4673.89,31.4,Occasional,1,1,45,2,0,1,42,Other,Other,Divorced,,22.7
11752,Developer,Technology,3.76,3761.6,10.8,,2,3,28,1,1,1,33,Other,Mixed,Widowed,,8.4
11753,Consultant,Consulting,5.92,4445.04,39.6,Occasional,3,3,42,4,0,0,41,Male,Mixed,Divorced,,17.5
11754,HR,Operations,0.5,2810.4,20.5,,4,5,40,5,0,0,31,Male,Black,Married,,5.5
11755,Consultant,Technology,1.8,2841.01,35.5,Occasional,5,3,36,3,1,1,30,Male,Other,Divorced,,10.2
11756,Analyst,HR,1.57,4284.06,23.3,Occasional,5,2,2,3,0,1,40,Male,White,Divorced,Mental,8.0
11757,Consultant,Finance,3.49,4814.26,53.0,,2,3,21,2,1,1,42,Female,Asian,Single,,21.8
11758,Operations,Consulting,0.86,1750.16,6.6,,4,4,19,4,0,1,44,Male,Other,Widowed,,9.0
11759,Consultant,Consulting,3.07,4626.42,14.5,Frequent,4,3,24,5,1,0,25,Female,Mixed,Widowed,,23.5
11760,Operations,Finance,6.3,3348.16,26.3,Occasional,3,2,33,2,0,0,35,Other,Mixed,Divorced,,35.0
11761,Manager,Operations,1.62,3768.63,19.0,,2,5,41,4,0,0,54,Other,Other,Single,,24.7
11762,Finance,Finance,7.26,2392.58,7.9,Frequent,4,3,52,5,1,0,23,Male,Black,Married,,15.3
11763,Developer,Technology,14.96,2978.06,49.5,,3,2,28,1,0,1,23,Female,White,Married,,7.1
11764,Operations,Finance,0.34,5159.35,16.1,Frequent,4,4,56,4,0,0,42,Female,Asian,Divorced,,6.9
11765,HR,Consulting,0.8,4039.44,33.2,Frequent,2,1,9,3,1,1,37,Female,Black,Divorced,,10.2
11766,Consultant,Finance,9.01,3540.67,24.9,,4,1,38,4,0,1,40,Other,White,Single,,11.8
11767,Operations,HR,9.53,3860.21,29.4,,4,5,46,4,0,0,34,Male,Other,Widowed,Physical,26.5
11768,HR,Technology,0.31,4587.05,6.2,Occasional,4,5,36,4,1,0,49,Other,Black,Single,,11.8
11769,Finance,Finance,0.05,4528.59,16.6,Occasional,5,1,39,5,0,0,33,Female,Asian,Married,Mental,11.1
11770,Finance,Consulting,0.53,3909.97,30.0,Frequent,1,1,49,5,0,0,54,Other,White,Divorced,,21.5
11771,Consultant,Technology,16.57,5311.55,33.1,,2,5,19,1,0,1,37,Male,Other,Divorced,,9.9
11772,Analyst,Consulting,0.6,5164.56,31.1,Occasional,5,1,37,1,0,0,20,Male,White,Single,,14.3
11773,Consultant,Operations,2.09,4496.05,9.4,Frequent,1,3,22,5,0,0,18,Male,Asian,Widowed,,4.4
11774,Manager,HR,5.66,4065.53,3.6,Occasional,4,2,10,5,1,1,54,Female,Other,Single,,8.2
11775,Operations,Operations,0.06,4788.79,5.5,Frequent,4,5,7,2,1,0,52,Other,Mixed,Widowed,,13.7
11776,Developer,HR,2.78,4377.12,17.2,Occasional,5,2,28,4,1,0,33,Female,Mixed,Widowed,,15.1
11777,Analyst,Finance,0.97,5272.96,18.5,,3,4,35,4,1,0,21,Male,Black,Married,Physical,9.9
11778,Consultant,Technology,5.95,5079.47,17.2,Frequent,2,4,24,3,0,1,20,Female,Other,Widowed,Physical,7.1
11779,HR,Finance,1.0,2778.1,6.4,Frequent,1,3,38,5,0,0,61,Male,Other,Married,,3.3
11780,Analyst,HR,3.48,2696.84,11.1,Occasional,4,4,33,5,0,0,34,Other,Black,Divorced,,12.9
11781,Operations,HR,3.36,3158.5,49.2,Occasional,2,5,46,1,1,1,61,Male,White,Single,,27.1
11782,Analyst,HR,0.75,5171.37,22.3,Occasional,4,3,31,1,0,1,59,Other,Black,Married,Mental,20.3
11783,Operations,Consulting,0.11,2108.43,16.4,,4,3,40,4,0,0,51,Other,Other,Single,,19.8
11784,Consultant,Technology,1.58,4473.71,48.5,Occasional,4,5,22,4,1,1,59,Male,Mixed,Married,,11.3
11785,Operations,Finance,1.02,4435.05,55.9,Occasional,2,1,20,5,1,1,51,Other,White,Divorced,,6.4
11786,Analyst,Finance,4.97,5395.18,12.0,,5,2,18,4,1,0,34,Other,Other,Married,,16.3
11787,HR,Operations,4.83,4216.41,22.4,Occasional,2,5,24,5,0,0,41,Male,Asian,Married,,15.8
11788,Finance,HR,1.83,2388.15,4.4,,2,1,22,3,0,1,54,Male,Mixed,Single,Mental,11.5
11789,Analyst,HR,2.8,2848.77,3.3,,3,1,18,3,1,1,19,Male,Mixed,Married,,14.4
11790,Operations,HR,2.78,2581.61,14.4,Occasional,3,4,4,2,0,0,31,Female,Black,Single,,8.8
11791,Finance,Finance,5.27,3354.47,6.0,,5,3,18,1,1,0,27,Male,Other,Divorced,,23.7
11792,Operations,Operations,1.66,3780.52,11.1,Occasional,3,3,34,2,1,0,32,Male,Other,Divorced,,21.1
11793,HR,Consulting,0.97,2601.47,20.8,,5,4,11,3,0,0,54,Other,Black,Married,,16.3
11794,Operations,Technology,0.92,5764.79,42.1,Frequent,4,4,38,4,0,0,63,Other,Other,Widowed,,8.9
11795,Consultant,Consulting,2.3,2409.66,22.8,Occasional,4,3,24,1,0,0,35,Other,Other,Divorced,,9.1
11796,Developer,Finance,1.79,5615.32,12.1,Frequent,2,5,4,1,0,1,62,Female,Mixed,Widowed,,26.0
11797,Analyst,HR,1.74,5422.2,58.0,Frequent,4,5,11,2,0,0,30,Female,White,Widowed,,14.8
11798,Developer,Technology,0.29,5077.96,18.2,Frequent,3,5,26,1,1,1,52,Male,Asian,Single,,23.1
11799,Operations,Finance,3.8,3167.48,33.4,Frequent,1,5,3,3,0,0,53,Other,Asian,Widowed,,28.7
11800,HR,Finance,0.72,4410.94,35.4,Occasional,2,4,51,4,0,1,54,Other,White,Widowed,,7.8
11801,Analyst,Finance,0.66,2467.15,16.3,,5,2,18,2,0,1,27,Other,Asian,Widowed,,22.4
11802,Operations,Technology,1.6,5093.09,1.2,Occasional,4,2,44,4,0,0,46,Female,White,Single,,16.6
11803,Finance,Technology,0.78,3911.22,10.0,Occasional,2,3,46,2,1,1,51,Male,Other,Married,,36.1
11804,Manager,Operations,2.63,3508.82,10.4,,2,2,23,5,1,0,41,Female,Black,Widowed,,0.7
11805,Operations,Operations,1.39,2531.51,16.7,Frequent,2,5,41,1,1,0,44,Other,Other,Divorced,,17.9
11806,Developer,Consulting,1.79,1500.0,14.0,,4,4,27,5,0,0,26,Female,Black,Single,,19.4
11807,Analyst,Technology,2.31,2753.75,14.7,Frequent,5,5,32,1,0,0,26,Male,White,Widowed,,17.6
11808,Developer,Technology,0.68,5335.36,17.5,Occasional,2,1,34,5,0,1,27,Male,Other,Widowed,,45.1
11809,Analyst,Technology,0.51,3516.6,20.0,,2,4,49,4,0,1,29,Other,White,Single,,9.1
11810,Operations,Operations,6.37,3796.81,3.5,,2,1,15,3,0,1,32,Female,Mixed,Single,Mental,14.8
11811,Consultant,Finance,1.71,4786.67,19.7,Frequent,4,1,11,2,0,0,20,Other,White,Single,,12.5
11812,Finance,HR,1.59,6166.8,27.8,,3,3,15,1,0,1,45,Other,Other,Widowed,,12.4
11813,Operations,Operations,0.11,5590.01,58.5,Occasional,5,1,10,2,0,0,26,Male,Black,Single,,5.7
11814,Developer,Technology,2.07,2833.2,19.2,,2,2,42,3,0,1,56,Other,Mixed,Widowed,,23.5
11815,Manager,Operations,2.42,1668.92,32.0,,2,2,27,5,1,0,47,Other,Other,Divorced,,14.8
11816,Manager,Consulting,2.46,6831.54,26.0,Occasional,2,1,22,4,0,1,40,Male,Other,Widowed,,7.1
11817,HR,Technology,3.68,6722.79,9.0,Frequent,4,3,53,2,0,1,47,Female,Other,Married,,9.9
11818,Analyst,Consulting,0.59,4226.14,20.1,,3,1,45,5,1,1,33,Female,Mixed,Widowed,,21.1
11819,Developer,Technology,0.87,2475.41,45.7,Frequent,2,4,16,1,1,0,53,Female,Other,Widowed,,11.2
11820,HR,Operations,4.99,5155.87,44.2,,2,4,18,2,0,1,47,Male,Black,Widowed,Physical,17.5
11821,Developer,Finance,8.82,3870.42,44.1,Occasional,4,4,10,2,0,0,63,Other,Other,Married,,13.2
11822,Analyst,HR,0.44,3864.42,88.8,Frequent,5,4,3,1,1,1,54,Female,Asian,Single,Mental,9.8
11823,Operations,Consulting,2.07,5073.35,27.5,,5,1,9,3,1,0,33,Male,White,Widowed,,12.2
11824,Operations,Operations,0.72,4401.25,12.4,Frequent,3,5,58,5,1,1,45,Female,Asian,Divorced,,9.7
11825,Manager,Finance,0.19,2577.02,28.0,,5,5,54,2,0,0,37,Female,Black,Divorced,Physical,14.7
11826,Operations,Operations,1.18,3610.31,7.9,Occasional,2,4,18,5,0,0,31,Female,Black,Single,,15.8
11827,Operations,Consulting,0.47,4793.38,24.7,Occasional,4,3,35,4,0,0,62,Other,White,Divorced,,3.9
11828,Consultant,HR,3.71,4612.3,7.5,,2,3,42,5,0,0,46,Male,Black,Married,,25.8
11829,Manager,Operations,2.29,4314.42,9.9,,2,1,38,5,0,0,63,Female,Black,Single,,31.4
11830,HR,Technology,0.47,5120.11,3.1,Frequent,3,5,51,1,1,1,54,Female,Other,Single,,17.3
11831,Finance,Finance,0.03,3565.94,23.4,,5,1,40,5,1,0,36,Male,White,Married,,12.8
11832,Consultant,Operations,4.95,4214.4,42.6,Frequent,5,2,59,3,1,1,34,Male,Asian,Married,,15.0
11833,HR,Finance,0.58,1500.0,19.3,,5,4,21,5,1,0,18,Male,Other,Divorced,,8.7
11834,Analyst,Technology,2.8,3460.42,17.5,Occasional,2,2,1,4,1,1,46,Male,Other,Divorced,,7.8
11835,Consultant,HR,1.23,4916.68,10.6,Frequent,4,2,58,5,0,0,46,Male,Asian,Married,,3.9
11836,HR,HR,2.64,3531.53,34.2,Frequent,4,3,32,1,1,1,41,Other,Black,Divorced,,5.6
11837,Analyst,Technology,1.14,3440.53,38.1,Occasional,2,5,39,4,0,0,36,Male,Mixed,Widowed,,19.2
11838,Manager,Finance,0.27,2750.26,4.7,Frequent,1,4,26,1,0,0,60,Female,Mixed,Married,,10.8
11839,Finance,Operations,0.76,5204.04,20.6,Occasional,2,1,18,3,0,1,27,Other,Black,Divorced,,21.2
11840,Analyst,Technology,0.62,4658.16,33.3,Occasional,5,4,54,3,0,0,53,Female,Other,Divorced,,17.4
11841,Operations,Consulting,1.68,4990.5,12.3,Occasional,2,1,47,1,0,1,34,Other,Asian,Single,,15.0
11842,Developer,Finance,3.22,1928.54,4.0,,1,1,45,3,0,1,34,Male,Mixed,Single,,9.0
11843,Analyst,HR,0.92,3807.46,7.2,Occasional,2,5,3,1,0,0,49,Other,Other,Widowed,,21.7
11844,Analyst,Technology,0.04,3663.87,47.3,Frequent,5,2,18,2,0,1,33,Female,Mixed,Married,,8.1
11845,Finance,HR,2.2,3663.31,37.2,,3,1,24,5,0,1,63,Other,Asian,Widowed,,12.9
11846,Developer,Finance,2.79,3260.77,40.5,Occasional,4,5,53,2,0,0,40,Other,Other,Married,,7.1
11847,Operations,HR,9.88,3584.67,5.5,Occasional,1,2,53,3,0,1,33,Male,White,Married,,6.9
11848,HR,Technology,2.67,5019.57,33.1,Occasional,3,2,5,1,0,1,49,Female,Other,Divorced,,19.4
11849,HR,Finance,1.91,1704.58,49.3,Frequent,4,4,46,1,1,1,19,Other,White,Single,,4.9
11850,Analyst,Consulting,2.56,6132.75,10.0,,3,4,12,1,1,0,57,Female,Black,Single,,17.6
11851,Developer,Technology,7.89,4580.61,15.1,,2,4,50,1,0,1,23,Other,Asian,Married,Physical,17.0
11852,Developer,Operations,5.29,3949.2,21.2,,2,3,21,5,0,1,27,Female,Mixed,Divorced,,10.3
11853,Operations,Technology,1.17,5088.2,23.9,Frequent,4,2,3,4,1,0,51,Female,Black,Married,Mental,10.4
11854,Finance,Finance,0.81,2257.8,12.8,Occasional,4,3,1,2,1,1,47,Female,Black,Single,,2.4
11855,Manager,Technology,0.91,3202.36,35.8,,2,4,2,3,0,0,53,Male,Other,Widowed,,7.8
11856,HR,Consulting,2.11,3854.71,26.7,Occasional,2,5,45,1,0,1,23,Male,Other,Single,,16.3
11857,Finance,Consulting,4.09,5638.67,8.4,Frequent,4,4,29,2,0,1,62,Female,White,Widowed,,27.6
11858,Consultant,Operations,2.1,3944.2,34.2,,4,1,3,4,1,1,50,Female,White,Single,,29.6
11859,HR,HR,0.21,4540.07,16.0,Frequent,4,5,47,2,0,0,22,Male,Black,Single,,20.0
11860,Finance,Finance,3.86,3292.51,27.6,,5,5,42,3,0,0,45,Other,Black,Married,,9.4
11861,HR,Finance,4.92,4584.21,9.0,,5,2,28,1,0,1,24,Female,Other,Widowed,Mental,9.1
11862,Manager,HR,1.03,6012.69,9.5,Occasional,2,3,44,3,0,0,63,Female,Other,Widowed,,17.4
11863,Consultant,Consulting,3.27,5194.63,3.6,Frequent,5,1,32,1,1,1,36,Male,Mixed,Married,,19.4
11864,Manager,Consulting,1.67,3902.25,39.0,,1,5,12,4,1,1,60,Other,Asian,Married,Other,12.9
11865,Operations,Technology,6.6,4810.59,31.9,,2,3,46,3,1,1,43,Female,Mixed,Divorced,,10.4
11866,Consultant,Operations,5.6,4693.02,21.3,Frequent,1,3,38,2,0,0,55,Female,Asian,Widowed,,8.3
11867,Analyst,Operations,2.24,4607.91,5.3,Occasional,3,1,31,4,0,0,55,Female,Black,Single,,5.7
11868,Finance,Operations,3.53,5334.34,43.5,Frequent,1,1,27,3,1,0,56,Female,Other,Married,,14.6
11869,Consultant,Technology,6.45,5325.37,27.2,,3,4,36,1,0,0,34,Male,Mixed,Widowed,,29.7
11870,Operations,Operations,2.05,3847.41,12.8,Frequent,1,4,27,4,0,1,36,Other,Asian,Married,Mental,19.5
11871,Operations,HR,1.13,4770.25,22.8,Occasional,3,5,26,1,0,1,44,Other,White,Widowed,,4.4
11872,Manager,Technology,4.2,3540.29,15.6,Occasional,3,5,24,5,1,0,54,Female,Asian,Single,,12.4
11873,HR,HR,0.75,2892.31,27.2,Occasional,2,5,29,2,0,0,24,Other,Asian,Married,,8.2
11874,Consultant,Technology,1.48,3676.61,7.7,Occasional,4,4,5,1,1,1,55,Other,Other,Divorced,Physical,16.6
11875,Finance,Operations,6.02,3908.47,2.1,Occasional,4,5,29,3,0,0,34,Other,Mixed,Single,,23.9
11876,Consultant,HR,3.87,2006.1,25.4,Occasional,2,5,55,5,0,0,46,Female,Black,Married,,15.0
11877,Developer,HR,1.55,5032.4,28.4,Occasional,3,4,8,4,1,1,61,Other,Mixed,Divorced,,9.8
11878,HR,HR,0.73,1500.0,3.6,,4,4,5,3,1,0,56,Other,Black,Married,,23.9
11879,Finance,Technology,1.32,7257.78,1.2,Frequent,4,5,28,4,0,0,61,Female,White,Single,,18.1
11880,Finance,Finance,1.0,5802.25,21.5,Occasional,1,5,22,5,1,0,34,Male,Other,Single,,9.5
11881,Analyst,Operations,0.58,3686.79,26.1,Frequent,5,3,5,3,0,1,32,Male,Asian,Single,,17.1
11882,Manager,HR,4.08,4011.31,15.1,Frequent,2,2,21,1,1,1,33,Male,Mixed,Divorced,,13.5
11883,Analyst,Finance,0.87,4363.57,8.2,,5,4,1,3,1,0,50,Male,Mixed,Widowed,,40.3
11884,Finance,Operations,1.82,3293.01,58.8,Frequent,3,2,30,2,1,1,28,Other,Black,Single,,22.1
11885,HR,Operations,1.46,4231.14,24.4,Frequent,1,4,52,1,0,0,50,Female,Mixed,Single,,16.5
11886,Consultant,HR,12.07,3827.2,38.6,Occasional,4,3,5,2,0,1,49,Male,Asian,Widowed,,6.7
11887,Consultant,HR,1.49,3886.87,6.5,Occasional,1,2,41,3,0,1,62,Female,Black,Divorced,,17.3
11888,HR,Technology,0.25,4217.75,42.6,Frequent,2,3,4,3,1,0,45,Male,Asian,Divorced,,9.8
11889,Finance,Finance,0.28,2423.77,23.8,Occasional,3,1,19,4,0,0,37,Other,Black,Widowed,,10.7
11890,Operations,Finance,2.68,4047.48,54.9,,1,2,11,3,1,0,46,Female,Asian,Single,,6.7
11891,Consultant,HR,2.74,4196.14,27.6,Frequent,1,2,37,1,1,0,33,Male,Black,Divorced,,5.6
11892,Operations,Operations,1.63,4154.62,19.1,Frequent,1,2,37,2,0,1,47,Other,Other,Widowed,,11.4
11893,Consultant,HR,1.7,3741.0,16.7,,4,1,7,5,1,1,34,Other,Mixed,Divorced,,2.1
11894,Consultant,Operations,0.17,5365.43,10.3,,3,1,55,2,0,0,31,Other,Asian,Married,,9.0
11895,Manager,Operations,2.18,3575.62,16.8,,4,3,57,4,1,1,41,Male,White,Married,,8.7
11896,Manager,HR,2.11,4272.79,27.9,,1,1,48,5,1,1,54,Female,Other,Widowed,,9.3
11897,Developer,Consulting,0.49,5556.76,31.4,Frequent,4,4,49,5,0,0,30,Male,Other,Single,,24.2
11898,Analyst,Finance,0.33,3904.75,9.0,Occasional,4,5,42,3,0,0,35,Other,Asian,Married,Mental,9.9
11899,HR,Operations,0.4,4257.36,4.7,Occasional,2,2,32,4,1,1,24,Other,Asian,Single,,3.1
11900,HR,Operations,0.32,3884.34,22.4,Occasional,5,3,57,4,1,1,28,Male,White,Divorced,,5.3
11901,HR,Consulting,2.82,5484.84,3.4,Occasional,5,3,38,3,1,0,34,Female,Asian,Widowed,,14.9
11902,Developer,Technology,0.66,3690.73,17.1,,2,3,39,1,0,0,36,Male,White,Married,,13.1
11903,Manager,Consulting,0.87,5540.03,5.4,Occasional,2,3,30,3,0,1,23,Female,Asian,Widowed,,9.2
11904,Finance,Consulting,0.57,3875.69,30.5,Occasional,4,2,2,4,0,1,35,Female,White,Widowed,,21.9
11905,Operations,Operations,9.5,2968.65,12.7,Frequent,4,3,18,5,0,0,27,Male,Black,Widowed,Physical,11.0
11906,Operations,Finance,5.79,4815.25,14.1,Frequent,3,2,47,1,1,0,18,Female,Mixed,Widowed,,11.2
11907,Finance,Consulting,0.79,3634.4,4.4,Occasional,5,3,54,4,0,0,18,Female,Mixed,Widowed,,10.2
11908,Developer,Technology,1.19,4744.6,36.1,,4,3,7,4,1,0,64,Other,Asian,Divorced,,23.0
11909,Finance,HR,0.71,1500.0,20.6,Occasional,3,5,29,3,0,0,55,Other,Asian,Married,,17.6
11910,HR,Consulting,2.03,4006.25,21.2,,5,4,30,2,1,0,44,Other,Mixed,Widowed,,26.0
11911,Analyst,Consulting,0.06,3448.47,5.6,Frequent,3,1,28,4,0,1,42,Other,Mixed,Married,,23.2
11912,Consultant,Technology,3.34,2724.09,3.0,,3,1,5,2,0,0,43,Female,White,Married,,14.8
11913,Operations,Finance,2.22,3336.11,8.9,Occasional,2,1,55,1,0,1,56,Female,White,Divorced,,15.1
11914,Manager,Consulting,6.87,3311.56,12.5,Frequent,1,4,1,5,0,0,27,Other,Black,Married,,29.8
11915,Manager,Consulting,0.54,3942.42,8.7,Occasional,1,2,22,2,1,1,53,Male,Black,Married,,10.8
11916,Developer,Finance,4.89,2359.21,55.1,Occasional,1,1,43,2,1,0,63,Other,White,Married,,5.0
11917,Manager,Technology,4.71,4379.53,36.8,,3,1,29,2,0,0,25,Male,Black,Divorced,,19.7
11918,HR,Consulting,0.41,5639.46,17.4,Occasional,4,1,52,2,0,0,50,Male,Other,Single,,23.3
11919,Operations,Finance,1.53,4337.11,9.5,Occasional,1,2,37,2,0,0,46,Other,White,Married,Mental,18.2
11920,Finance,Consulting,0.56,4970.79,6.7,Frequent,4,4,45,1,1,0,51,Male,Black,Married,,6.0
11921,HR,HR,0.88,5313.47,16.8,,5,4,38,4,1,1,44,Male,Black,Married,,22.0
11922,Developer,Operations,0.92,5483.79,21.7,,1,2,8,5,0,1,59,Other,Asian,Single,,20.0
11923,HR,HR,2.44,6244.17,12.0,Frequent,3,5,6,4,1,1,21,Female,Asian,Single,,16.8
11924,Finance,Consulting,1.59,3400.96,24.0,Frequent,2,3,46,1,0,1,22,Male,Asian,Divorced,,9.8
11925,Analyst,Technology,8.85,3137.82,11.2,,3,2,43,1,1,0,59,Other,Mixed,Widowed,,9.9
11926,Developer,Operations,0.41,4940.16,6.6,Frequent,4,3,58,2,0,0,28,Female,Mixed,Married,Other,7.3
11927,Analyst,HR,10.91,4849.92,24.0,,5,4,48,1,1,0,18,Female,Mixed,Widowed,,12.1
11928,Consultant,Finance,0.79,4930.81,2.9,Frequent,3,3,14,1,0,0,30,Female,White,Single,,10.7
11929,Analyst,Technology,4.45,6267.14,4.7,,2,1,14,2,0,0,37,Female,Asian,Widowed,,21.8
11930,Consultant,HR,1.24,4013.64,7.7,,2,3,20,1,0,1,51,Female,Asian,Divorced,,12.2
11931,Consultant,Finance,0.46,4511.39,10.5,Frequent,5,3,58,1,1,0,50,Male,White,Single,,7.9
11932,Analyst,Consulting,5.85,2823.53,28.0,Occasional,1,4,13,1,1,1,31,Female,Mixed,Married,,7.8
11933,Developer,Finance,1.11,6562.39,4.4,Occasional,3,5,10,3,1,0,29,Male,Black,Widowed,,9.3
11934,Finance,HR,3.23,3596.15,14.1,Frequent,3,3,10,4,1,0,28,Other,Other,Single,Mental,8.2
11935,HR,HR,2.51,3630.14,21.9,,2,4,19,3,1,1,18,Other,Asian,Single,,6.3
11936,HR,Consulting,1.91,3583.9,20.5,Frequent,4,1,12,4,0,0,63,Other,Mixed,Widowed,,9.2
11937,Finance,Finance,2.05,3226.12,28.0,Occasional,3,3,44,2,0,0,25,Female,Black,Widowed,,10.7
11938,Operations,Finance,3.95,3124.68,14.5,,2,3,29,2,0,0,35,Other,Asian,Widowed,,6.6
11939,Operations,Consulting,0.28,3371.55,10.2,,4,1,39,4,0,0,22,Male,Asian,Single,,6.8
11940,Consultant,Finance,3.31,2361.04,40.6,,1,2,38,4,0,1,48,Male,Other,Married,,29.8
11941,Consultant,Consulting,6.78,3057.62,9.9,Occasional,1,5,19,5,1,0,20,Female,Mixed,Single,Physical,44.4
11942,Developer,Technology,0.18,6338.76,8.7,Occasional,2,1,44,4,0,1,39,Female,White,Married,,12.3
11943,Manager,HR,0.45,4882.79,8.2,,2,1,42,4,0,0,23,Other,Black,Widowed,,41.0
11944,Analyst,Technology,3.78,5111.09,7.9,,1,1,50,2,1,0,41,Female,Black,Widowed,,29.4
11945,Consultant,Operations,1.72,5412.65,47.1,Occasional,2,2,37,2,1,0,44,Female,Mixed,Divorced,Other,10.0
11946,HR,Operations,1.55,6200.96,52.3,Occasional,5,1,7,1,0,1,38,Other,Black,Married,,16.0
11947,Developer,Operations,0.44,1874.29,30.4,,3,2,50,1,0,1,54,Female,White,Widowed,,6.1
11948,Analyst,Consulting,2.12,2524.14,24.7,Frequent,5,5,36,2,0,0,51,Male,Black,Married,,24.3
11949,Developer,Finance,0.41,3035.53,8.8,Frequent,4,2,41,1,0,1,52,Female,Mixed,Married,,24.6
11950,Analyst,Technology,1.94,3436.32,11.8,Frequent,2,5,32,3,1,0,53,Other,White,Married,,6.0
11951,Analyst,Technology,4.33,3639.32,3.8,Occasional,2,5,25,3,1,0,43,Male,Other,Married,,11.5
11952,Finance,Technology,0.9,3463.63,14.2,Frequent,4,5,43,1,0,1,18,Other,Mixed,Single,,48.6
11953,Consultant,Technology,1.97,4263.17,5.2,Frequent,3,4,57,1,0,0,36,Other,Other,Divorced,,14.2
11954,Developer,Operations,14.49,4042.35,19.5,Occasional,1,5,55,4,1,1,43,Female,Black,Married,Physical,3.2
11955,Developer,Technology,3.48,3132.6,9.3,Frequent,5,2,38,4,1,0,40,Other,White,Married,,9.4
11956,Finance,Finance,5.52,1500.0,20.7,,3,4,7,3,1,1,57,Male,Black,Divorced,,12.0
11957,HR,Operations,1.61,2808.56,8.1,Occasional,1,1,17,3,1,1,51,Male,Mixed,Widowed,,5.4
11958,HR,Technology,4.38,3340.91,3.2,,1,1,38,4,0,0,44,Male,Other,Married,Other,13.2
11959,Operations,Consulting,0.12,3703.5,6.9,Frequent,2,3,13,4,0,0,20,Male,Other,Widowed,,10.5
11960,Consultant,HR,0.39,2644.4,22.0,,4,5,51,4,0,0,63,Female,Black,Single,,15.3
11961,Consultant,HR,0.68,3411.03,23.1,Occasional,2,3,17,1,0,0,56,Other,Mixed,Divorced,,19.8
11962,Manager,HR,1.54,2642.82,21.4,Frequent,4,5,56,2,0,0,30,Female,Black,Single,,54.7
11963,Finance,Operations,5.61,3849.02,19.3,Occasional,2,5,20,3,0,1,56,Male,Asian,Widowed,,14.3
11964,HR,Technology,1.28,2712.29,17.4,Frequent,5,2,22,5,0,0,33,Female,Mixed,Divorced,,19.6
11965,Analyst,Operations,3.19,2981.31,26.8,Occasional,2,2,3,4,1,0,20,Other,Mixed,Single,,19.7
11966,Developer,Finance,3.71,2429.58,1.3,Occasional,5,1,9,1,0,1,43,Other,White,Widowed,,6.9
11967,Consultant,Consulting,2.65,3815.8,45.6,,3,4,42,3,1,1,22,Female,Asian,Widowed,,6.9
11968,Developer,Consulting,1.33,2960.26,13.9,Occasional,3,1,10,4,0,1,20,Other,Other,Divorced,,17.2
11969,Developer,HR,2.58,5088.14,26.9,Occasional,2,5,19,1,1,1,45,Male,Black,Divorced,,12.1
11970,Manager,HR,1.26,4487.02,16.3,,3,4,18,3,0,0,64,Female,Other,Widowed,,19.8
11971,HR,HR,0.26,3916.18,9.2,Frequent,1,3,0,3,0,0,60,Other,Mixed,Widowed,,15.6
11972,Consultant,Technology,14.8,3043.02,13.1,Frequent,5,5,30,5,0,1,47,Male,Black,Single,Physical,3.6
11973,Developer,Finance,0.41,4456.62,6.6,Occasional,4,2,1,5,0,1,40,Female,Other,Single,,20.1
